Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Smote,No selection,8,26,332,25,0.23529411764705882,0.24242424242424243,0.6952767902488572,0.16749467707594048
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No sampling,CFS with Best First,8,10,348,25,0.4444444444444444,0.24242424242424243,0.648975791433892,0.27025009331840266
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Oversampling,CFS with Best First,9,24,334,24,0.2727272727272727,0.2727272727272727,0.6441510072794989,0.20568816658202155
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Undersampling,CFS with Best First,9,25,333,24,0.2647058823529412,0.2727272727272727,0.6636194345691553,0.20014194464158971
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,Smote,CFS with Best First,4,20,338,29,0.16666666666666666,0.12121212121212122,0.6256983240223464,0.07457856349321344
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No sampling,No selection,3,12,346,30,0.2,0.09090909090909091,0.643727780599289,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Oversampling,No selection,7,40,318,26,0.14893617021276595,0.21212121212121213,0.6845268325715254,0.08417914685215382
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Undersampling,No selection,7,40,318,26,0.14893617021276595,0.21212121212121213,0.6922295581513459,0.08417914685215382
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Smote,No selection,6,28,330,27,0.17647058823529413,0.18181818181818182,0.6665396986626037,0.102200141944642
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No sampling,CFS with Best First,3,12,346,30,0.2,0.09090909090909091,0.6456746233282546,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Oversampling,CFS with Best First,7,43,315,26,0.14,0.21212121212121213,0.7364144235652615,0.07457208520563878
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Undersampling,CFS with Best First,7,41,317,26,0.14583333333333334,0.21212121212121213,0.6872354833248688,0.08090376451601587
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,Smote,CFS with Best First,5,29,329,28,0.14705882352941177,0.15151515151515152,0.6734806162180463,0.06955287437899275
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No sampling,No selection,6,5,353,27,0.5454545454545454,0.18181818181818182,0.7004824784154393,0.24068454909576453
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Oversampling,No selection,11,11,347,22,0.5,0.3333333333333333,0.7025986118164889,0.35655512890839286
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Undersampling,No selection,11,10,348,22,0.5238095238095238,0.3333333333333333,0.6999322837311664,0.36577453365774576
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Smote,No selection,11,10,348,22,0.5238095238095238,0.3333333333333333,0.6944303368884375,0.36577453365774576
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No sampling,CFS with Best First,11,9,349,22,0.55,0.3333333333333333,0.706957846622651,0.37530278822862434
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Oversampling,CFS with Best First,16,36,322,17,0.3076923076923077,0.48484848484848486,0.7103859827323514,0.30466731537093567
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Undersampling,CFS with Best First,16,36,322,17,0.3076923076923077,0.48484848484848486,0.7063653292703572,0.30466731537093567
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,Smote,CFS with Best First,16,36,322,17,0.3076923076923077,0.48484848484848486,0.7015828677839852,0.30466731537093567
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,No sampling,No selection,24,5,348,15,0.8275862068965517,0.6153846153846154,0.9324834749763928,0.6786094941379031
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Oversampling,No selection,28,29,324,11,0.49122807017543857,0.717948717948718,0.9055712936732767,0.5275116012776472
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Undersampling,No selection,31,28,325,8,0.5254237288135594,0.7948717948717948,0.9017215079538026,0.5826580706216361
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Smote,No selection,28,23,330,11,0.5490196078431373,0.717948717948718,0.9145420207743153,0.574212510382723
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,No sampling,CFS with Best First,25,1,352,14,0.9615384615384616,0.6410256410256411,0.9276167647272463,0.749275115128774
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Oversampling,CFS with Best First,32,20,333,7,0.6153846153846154,0.8205128205128205,0.8927507808527638,0.6652327935222672
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Undersampling,CFS with Best First,32,20,333,7,0.6153846153846154,0.8205128205128205,0.8986707343647854,0.6652327935222672
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Random Forest,Smote,CFS with Best First,32,17,336,7,0.6530612244897959,0.8205128205128205,0.9106922350548413,0.6932907348242814
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,No sampling,No selection,26,7,346,13,0.7878787878787878,0.6666666666666666,0.9369869978935135,0.6943469785575053
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Oversampling,No selection,32,31,322,7,0.5079365079365079,0.8205128205128205,0.8982712282995569,0.5752495009980038
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Undersampling,No selection,32,30,323,7,0.5161290322580645,0.8205128205128205,0.9123992155153628,0.5826907584301992
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Smote,No selection,31,25,328,8,0.5535714285714286,0.7948717948717948,0.9080409675310526,0.6064735945485522
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,No sampling,CFS with Best First,25,0,353,14,1.0,0.6410256410256411,0.9290695140553498,0.7628144178407815
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Oversampling,CFS with Best First,33,24,329,6,0.5789473684210527,0.8461538461538461,0.8950025423113241,0.6456337009582352
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Undersampling,CFS with Best First,33,24,329,6,0.5789473684210527,0.8461538461538461,0.9069150868017724,0.6456337009582352
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,IBk,Smote,CFS with Best First,33,19,334,6,0.6346153846153846,0.8461538461538461,0.9109464661872594,0.6900303643724693
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,No sampling,No selection,9,3,350,30,0.75,0.23076923076923078,0.7332752233602092,0.3211586901763226
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Oversampling,No selection,12,7,346,27,0.631578947368421,0.3076923076923077,0.7391951768722307,0.3729180389573722
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Undersampling,No selection,12,10,343,27,0.5454545454545454,0.3076923076923077,0.7221616910002179,0.3465489277347272
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Smote,No selection,12,10,343,27,0.5454545454545454,0.3076923076923077,0.7180576741483257,0.3465489277347272
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,No sampling,CFS with Best First,12,9,344,27,0.5714285714285714,0.3076923076923077,0.7091959032468947,0.3550863723608445
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Oversampling,CFS with Best First,19,38,315,20,0.3333333333333333,0.48717948717948717,0.6967385777584078,0.3148918218525885
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Undersampling,CFS with Best First,19,37,316,20,0.3392857142857143,0.48717948717948717,0.697864458487688,0.3202725724020442
ZOOKEEPER,14,0.6074288870477769,0.047965446692430094,0.09948979591836735,Naive Bayes,Smote,CFS with Best First,19,37,316,20,0.3392857142857143,0.48717948717948717,0.6945594537662526,0.3202725724020442
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,No sampling,No selection,17,18,350,21,0.4857142857142857,0.4473684210526316,0.8662757437070938,0.413077322262584
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Oversampling,No selection,23,37,331,15,0.38333333333333336,0.6052631578947368,0.8474685354691075,0.40070398546610686
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Undersampling,No selection,23,40,328,15,0.36507936507936506,0.6052631578947368,0.855870995423341,0.38345574023965967
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Smote,No selection,23,36,332,15,0.3898305084745763,0.6052631578947368,0.8632723112128147,0.4066708693907961
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,No sampling,CFS with Best First,22,22,346,16,0.5,0.5789473684210527,0.8632008009153318,0.4848403900093496
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Oversampling,CFS with Best First,28,41,327,10,0.4057971014492754,0.7368421052631579,0.8346324370709383,0.45792973454107533
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Undersampling,CFS with Best First,29,40,328,9,0.42028985507246375,0.7631578947368421,0.8723183638443935,0.4791873920100527
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Random Forest,Smote,CFS with Best First,25,33,335,13,0.43103448275862066,0.6578947368421053,0.8462171052631579,0.4597315436241613
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,No sampling,No selection,16,19,349,22,0.45714285714285713,0.42105263157894735,0.8448941647597255,0.382978723404255
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Oversampling,No selection,24,43,325,14,0.3582089552238806,0.631578947368421,0.7821438787185355,0.3835047152219084
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Undersampling,No selection,24,43,325,14,0.3582089552238806,0.631578947368421,0.78629147597254,0.3835047152219084
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Smote,No selection,24,38,330,14,0.3870967741935484,0.631578947368421,0.8397811784897025,0.4117253678109675
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,No sampling,CFS with Best First,18,16,352,20,0.5294117647058824,0.47368421052631576,0.8938429633867276,0.4515160612428699
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Oversampling,CFS with Best First,28,52,316,10,0.35,0.7368421052631579,0.8253360983981693,0.39820216123171065
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Undersampling,CFS with Best First,28,48,320,10,0.3684210526315789,0.7368421052631579,0.834274885583524,0.41868272933741457
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,IBk,Smote,CFS with Best First,26,41,327,12,0.3880597014925373,0.6842105263157895,0.8491132723112128,0.4267675422238797
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,No sampling,No selection,9,6,362,29,0.6,0.23684210526315788,0.7209310640732265,0.30267936009421986
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Oversampling,No selection,14,12,356,24,0.5384615384615384,0.3684210526315789,0.7135297482837528,0.39120293235588116
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Undersampling,No selection,14,12,356,24,0.5384615384615384,0.3684210526315789,0.7146739130434783,0.39120293235588116
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Smote,No selection,14,12,356,24,0.5384615384615384,0.3684210526315789,0.7117419908466819,0.39120293235588116
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,No sampling,CFS with Best First,12,11,357,26,0.5217391304347826,0.3157894736842105,0.7028389588100686,0.3473803110609082
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Oversampling,CFS with Best First,20,43,325,18,0.31746031746031744,0.5263157894736842,0.698512585812357,0.31619636644762267
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Undersampling,CFS with Best First,20,43,325,18,0.31746031746031744,0.5263157894736842,0.6960812356979404,0.31619636644762267
ZOOKEEPER,15,0.6615575807787903,0.05218117303276978,0.09359605911330049,Naive Bayes,Smote,CFS with Best First,20,43,325,18,0.31746031746031744,0.5263157894736842,0.6936856407322655,0.31619636644762267
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,No sampling,No selection,6,14,316,24,0.3,0.2,0.8316666666666667,0.18571428571428616
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Oversampling,No selection,14,48,282,16,0.22580645161290322,0.4666666666666667,0.8398484848484848,0.21632653061224477
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Undersampling,No selection,12,44,286,18,0.21428571428571427,0.4,0.8141414141414142,0.1913043478260865
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Smote,No selection,9,32,298,21,0.21951219512195122,0.3,0.8095454545454546,0.17402597402597367
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,No sampling,CFS with Best First,8,20,310,22,0.2857142857142857,0.26666666666666666,0.8483838383838384,0.21249999999999974
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Oversampling,CFS with Best First,13,44,286,17,0.22807017543859648,0.43333333333333335,0.8101010101010101,0.21290322580645188
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Undersampling,CFS with Best First,15,45,285,15,0.25,0.5,0.806060606060606,0.2500000000000001
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Random Forest,Smote,CFS with Best First,15,38,292,15,0.2830188679245283,0.5,0.796969696969697,0.28539325842696606
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,No sampling,No selection,7,15,315,23,0.3181818181818182,0.23333333333333334,0.7552020202020202,0.21379310344827643
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Oversampling,No selection,15,54,276,15,0.21739130434782608,0.5,0.7386363636363636,0.21142857142857158
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Undersampling,No selection,13,49,281,17,0.20967741935483872,0.43333333333333335,0.7182323232323232,0.19183673469387752
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Smote,No selection,11,37,293,19,0.22916666666666666,0.36666666666666664,0.687070707070707,0.19999999999999987
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,No sampling,CFS with Best First,8,10,320,22,0.4444444444444444,0.26666666666666666,0.7707070707070707,0.28888888888888875
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Oversampling,CFS with Best First,14,57,273,16,0.19718309859154928,0.4666666666666667,0.7417676767676767,0.18130841121495364
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Undersampling,CFS with Best First,14,52,278,16,0.21212121212121213,0.4666666666666667,0.7274747474747475,0.20000000000000018
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,IBk,Smote,CFS with Best First,12,39,291,18,0.23529411764705882,0.4,0.7165656565656565,0.2137931034482757
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,No sampling,No selection,9,4,326,21,0.6923076923076923,0.3,0.7181313131313132,0.3877551020408166
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Oversampling,No selection,15,12,318,15,0.5555555555555556,0.5,0.7193434343434344,0.48571428571428615
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Undersampling,No selection,15,12,318,15,0.5555555555555556,0.5,0.7182828282828283,0.48571428571428615
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Smote,No selection,15,10,320,15,0.6,0.5,0.7158585858585859,0.5081967213114756
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,No sampling,CFS with Best First,11,8,322,19,0.5789473684210527,0.36666666666666664,0.7121717171717171,0.41090909090909106
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Oversampling,CFS with Best First,16,42,288,14,0.27586206896551724,0.5333333333333333,0.7118686868686869,0.28510638297872326
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Undersampling,CFS with Best First,16,41,289,14,0.2807017543859649,0.5333333333333333,0.7124747474747475,0.29032258064516125
ZOOKEEPER,16,0.7176194421430544,0.05541658649220704,0.08333333333333333,Naive Bayes,Smote,CFS with Best First,16,41,289,14,0.2807017543859649,0.5333333333333333,0.7116161616161616,0.29032258064516125
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,No sampling,No selection,13,12,362,29,0.52,0.30952380952380953,0.8222880061115355,0.33819649231724347
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Oversampling,No selection,21,35,339,21,0.375,0.5,0.7923032849503437,0.3540372670807455
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Undersampling,No selection,21,40,334,21,0.3442622950819672,0.5,0.8398905016552075,0.3273247799809139
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Smote,No selection,20,32,342,22,0.38461538461538464,0.47619047619047616,0.8019798828622358,0.3532934131736528
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,No sampling,CFS with Best First,18,7,367,24,0.72,0.42857142857142855,0.9184173669467787,0.4996119819959648
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Oversampling,CFS with Best First,25,24,350,17,0.5102040816326531,0.5952380952380952,0.8321555895085306,0.4944872554831063
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Undersampling,CFS with Best First,22,21,353,20,0.5116279069767442,0.5238095238095238,0.884453781512605,0.4627693083028853
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Random Forest,Smote,CFS with Best First,21,19,355,21,0.525,0.5,0.850331041507512,0.4588969823100938
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,No sampling,No selection,13,17,357,29,0.43333333333333335,0.30952380952380953,0.7361217214158391,0.30242053076698705
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Oversampling,No selection,20,40,334,22,0.3333333333333333,0.47619047619047616,0.7156226126814362,0.31022678647839097
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Undersampling,No selection,20,40,334,22,0.3333333333333333,0.47619047619047616,0.6949325184619303,0.31022678647839097
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Smote,No selection,18,33,341,24,0.35294117647058826,0.42857142857142855,0.713680926916221,0.31077781653296144
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,No sampling,CFS with Best First,12,10,364,30,0.5454545454545454,0.2857142857142857,0.7312197606315254,0.32838230545689384
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Oversampling,CFS with Best First,19,38,336,23,0.3333333333333333,0.4523809523809524,0.7002482811306341,0.30278052533245403
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Undersampling,CFS with Best First,19,36,338,23,0.34545454545454546,0.4523809523809524,0.7095429080723198,0.31310869808574915
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,IBk,Smote,CFS with Best First,16,28,346,26,0.36363636363636365,0.38095238095238093,0.7327794754265342,0.2997506234413967
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,No sampling,No selection,12,10,364,30,0.5454545454545454,0.2857142857142857,0.6828049401578813,0.32838230545689384
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Oversampling,No selection,15,19,355,27,0.4411764705882353,0.35714285714285715,0.6867519735166794,0.3346314325452013
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Undersampling,No selection,16,20,354,26,0.4444444444444444,0.38095238095238093,0.6892029539088362,0.34964654703643266
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Smote,No selection,16,20,354,26,0.4444444444444444,0.38095238095238093,0.6853832442067737,0.34964654703643266
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,No sampling,CFS with Best First,14,10,364,28,0.5833333333333334,0.3333333333333333,0.6958874458874459,0.378616352201258
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Oversampling,CFS with Best First,22,42,332,20,0.34375,0.5238095238095238,0.7014896867838044,0.333884297520661
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Undersampling,CFS with Best First,22,42,332,20,0.34375,0.5238095238095238,0.7028584160937102,0.333884297520661
ZOOKEEPER,17,0.7673294669980668,0.05722512146841821,0.10096153846153846,Naive Bayes,Smote,CFS with Best First,22,42,332,20,0.34375,0.5238095238095238,0.6992933537051184,0.333884297520661
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,No sampling,No selection,13,15,317,18,0.4642857142857143,0.41935483870967744,0.8696074621064904,0.39134190335856883
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Oversampling,No selection,19,53,279,12,0.2638888888888889,0.6129032258064516,0.8548387096774194,0.2833712984054667
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Undersampling,No selection,19,46,286,12,0.2923076923076923,0.6129032258064516,0.8578021764477264,0.3168278278927903
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Smote,No selection,15,41,291,16,0.26785714285714285,0.4838709677419355,0.8575592693354062,0.2639012415952183
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,No sampling,CFS with Best First,20,12,320,11,0.625,0.6451612903225806,0.9495724834823164,0.6002394062724444
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Oversampling,CFS with Best First,26,40,292,5,0.3939393939393939,0.8387096774193549,0.934609405363389,0.4750795334040296
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Undersampling,CFS with Best First,26,39,293,5,0.4,0.8387096774193549,0.9428682471822775,0.48173145564280623
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Random Forest,Smote,CFS with Best First,26,35,297,5,0.4262295081967213,0.8387096774193549,0.9388359891177613,0.5096913621935572
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,No sampling,No selection,9,12,320,22,0.42857142857142855,0.2903225806451613,0.7893509521958803,0.2977125298736777
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Oversampling,No selection,19,56,276,12,0.25333333333333335,0.6129032258064516,0.7912942090944423,0.2703086200780418
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Undersampling,No selection,17,46,286,14,0.2698412698412698,0.5483870967741935,0.7981927710843374,0.2791898332009531
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Smote,No selection,14,41,291,17,0.2545454545454545,0.45161290322580644,0.791051301982122,0.24287974683544325
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,No sampling,CFS with Best First,11,13,319,20,0.4583333333333333,0.3548387096774194,0.7941605130198213,0.3516804676083776
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Oversampling,CFS with Best First,19,47,285,12,0.2878787878787879,0.6129032258064516,0.7749222697240575,0.31177094379639464
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Undersampling,CFS with Best First,19,47,285,12,0.2878787878787879,0.6129032258064516,0.8029051690633502,0.31177094379639464
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,IBk,Smote,CFS with Best First,17,38,294,14,0.3090909090909091,0.5483870967741935,0.7906140691799456,0.32120253164556956
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,No sampling,No selection,9,4,328,22,0.6923076923076923,0.2903225806451613,0.6967547609794015,0.377686931293684
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Oversampling,No selection,13,15,317,18,0.4642857142857143,0.41935483870967744,0.6995239020598523,0.39134190335856883
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Undersampling,No selection,12,10,322,19,0.5454545454545454,0.3870967741935484,0.6959774582199767,0.41107692307692295
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Smote,No selection,12,10,322,19,0.5454545454545454,0.3870967741935484,0.6980178779634668,0.41107692307692295
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,No sampling,CFS with Best First,11,8,324,20,0.5789473684210527,0.3548387096774194,0.6970948309366498,0.40113127504124435
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Oversampling,CFS with Best First,17,41,291,14,0.29310344827586204,0.5483870967741935,0.7009813447337738,0.30462192191146265
ZOOKEEPER,18,0.8247721623860812,0.06027122049221497,0.08539944903581267,Naive Bayes,Undersampling,CFS with Best First,16,41,291,15,0.2807017543859649,0.5161290322580645,0.696366109599689,0.2844772967265049
